Source,Target,Weight,Color
7061,7074,1.4311224224012327,#f1ccb8
7061,7070,0.8896937914441853,#b6cefa
7074,7061,1.308286888629105,#e7d7ce
7074,7070,0.752739693935328,#a2c1ff
7070,25475,1.2646289582612227,#e3d9d3
7070,7061,1.289856402709257,#e6d7cf
7070,7067,1.0605089756052979,#ccd9ed
7073,7062,1.1306232016825952,#d5dbe5
7073,29986,1.217720767530819,#dedcdb
7073,7083,1.5216218170903035,#f5c2aa
28826,28825,0.269045709657623,#5d7ce6
28826,28827,-2.0,#3b4cc0
28079,7064,1.266278746631102,#e3d9d3
28079,7069,1.3174574057323736,#e8d6cc
28079,28078,1.1250581511720732,#d4dbe6
29986,7073,1.1422642911700223,#d6dce4
29986,7084,1.5452699956929563,#f6bfa6
29986,7064,1.2208138967854907,#dedcdb
29986,29988,1.2119744014139602,#dddcdc
7065,33583,0.1241780554746751,#4a63d3
7065,33890,0.4261858252445113,#7396f5
7065,7078,1.1686742295670798,#d9dce1
7065,7077,1.2875554106423353,#e5d8d1
33583,7065,0.808143425761491,#aac7fd
33583,33890,0.11427729656158624,#4961d2
33583,34107,1.0295461004237478,#c9d7f0
33890,6247,1.1129734593331544,#d3dbe7
7078,6245,0.4860051863622422,#7b9ff9
7078,7081,0.7519715747363273,#a2c1ff
7077,7065,1.3346547668832414,#ead5c9
7077,26871,1.1858253596129622,#dadce0
7077,7071,1.2881821306136576,#e5d8d1
7077,7081,1.2571984261393445,#e2dad5
33639,7066,1.5244220881127524,#f5c2aa
25455,7066,1.169556882432185,#d9dce1
25455,7076,1.169556882432185,#d9dce1
7080,7072,1.4092905006404548,#efcebd
7080,7085,1.093596768608228,#d1dae9
7080,7066,1.3061246707365297,#e7d7ce
25463,25466,0.5460488664017342,#85a8fc
25463,7067,1.6046579720478709,#f7b89c
25463,25464,1.2268318106587208,#dfdbd9
7068,7072,0.8510748052288869,#b1cbfc
7072,7080,1.6805983678815755,#f7ad90
7072,7068,-2.0,#3b4cc0
7072,7079,1.1060548400937864,#d2dbe8
7069,28079,1.3496077377480742,#ebd3c6
7069,28828,1.3653007486379873,#edd2c3
28828,7100,0.993656628615462,#c4d5f3
25475,25471,0.8896937914441853,#b6cefa
25475,7070,1.1075152256514647,#d2dbe8
25475,25476,1.2402746074788893,#e0dbd8
7079,7072,1.1018844871675422,#d2dbe8
7079,25457,0.8753506965792892,#b3cdfb
7079,25458,1.3416323357780544,#ead4c8
7083,7084,1.3508099109363652,#ebd3c6
7083,7088,1.0834309481605109,#cfdaea
7083,7073,1.1422642911700223,#d6dce4
7075,25460,0.8994921961381317,#b7cff9
7075,7074,0.7670073639498041,#a5c3fe
7075,25476,1.1650364799945654,#d8dce2
25460,7075,1.037705313135537,#cad8ef
25460,25459,0.8035936647713445,#aac7fd
25460,34473,1.3601577647473424,#ecd3c5
25476,25473,-2.0,#3b4cc0
25476,7075,1.1920095926536702,#dbdcde
25476,25475,1.2880479095921185,#e5d8d1
7087,7089,-2.0,#3b4cc0
7087,7076,1.5840257536553057,#f7ba9f
7087,7085,1.4467545705446494,#f2cbb7
26871,25477,1.3608772971020398,#ecd3c5
26871,7077,1.2393745667820784,#e0dbd8
26871,7094,1.2589723311093857,#e2dad5
26871,25479,0.9535664142570066,#bfd3f6
7081,25477,1.129303107716051,#d4dbe6
7081,7078,0.7217281985727882,#9ebeff
7081,7077,1.18289946754826,#dadce0
25457,7079,0.7223870941771238,#9ebeff
25457,29956,1.5965970956264601,#f7b99e
25458,7082,0.41664050733828095,#7295f4
25458,30866,1.3223640354391095,#e9d5cb
7085,29956,0.28869626059025577,#5f7fe8
7085,7080,1.021891873919109,#c7d7f0
7085,7079,1.3992928980439108,#efcfbf
25477,7096,1.4450122878879583,#f2cbb7
25477,7081,1.279780976996965,#e4d9d2
25477,26871,1.55252221023356,#f6bfa6
7082,25456,0.9904276584852635,#c4d5f3
7082,7075,1.1420138329843592,#d6dce4
7082,29183,1.3674304716196108,#edd2c3
25456,25457,1.248488225577443,#e1dad6
25456,25458,0.1619666163640749,#4f69d9
29183,29961,-2.0,#3b4cc0
29183,34806,1.1472124169704578,#d6dce4
7084,7083,1.391605450886183,#eed0c0
7084,7091,1.3942414874776412,#efcfbf
7084,29986,1.4839009596528898,#f3c7b1
7088,7091,1.520863292447035,#f5c2aa
7088,7097,1.478176754287997,#f3c7b1
7088,7083,1.1277848763621714,#d4dbe6
7091,7088,1.3856420165292327,#eed0c0
7091,7102,1.4514640479056058,#f2cab5
7091,7084,1.3558536358105424,#ecd3c5
29956,7085,0.28194193344082474,#5e7de7
29956,34106,0.5029730590656314,#7ea1fa
25471,7086,0.8750612633917001,#b3cdfb
25471,25475,0.8825814535544513,#b5cdfa
25471,25472,0.9940090331236132,#c4d5f3
7092,7095,0.7070589406275962,#9dbdff
7092,25487,0.14952701375434782,#4c66d6
7089,7093,0.8941498467679221,#b6cefa
7089,7087,0.8598585204809929,#b2ccfb
7097,7102,1.4517403947996255,#f2cab5
7097,7088,1.2322335211147337,#dfdbd9
7097,25545,1.7024650028938513,#f7aa8c
7093,7089,1.5090411445568164,#f5c4ac
25478,7094,0.862489166905897,#b2ccfb
25478,7090,1.108192805135042,#d2dbe8
25478,25479,1.112839510845115,#d3dbe7
25481,7090,1.0250189722827596,#c7d7f0
25481,7106,1.200084063662152,#dcdddd
25481,25480,1.3182094671713807,#e9d5cb
7102,7097,1.3856420165292327,#eed0c0
7102,29971,1.062092892630169,#ccd9ed
7102,7091,1.482358982753715,#f3c7b1
7095,7099,0.900148560719344,#b7cff9
7095,25469,1.3387153993635277,#ead4c8
25487,7092,-2.0,#3b4cc0
25487,25486,1.3086070939683199,#e8d6cc
25487,7101,1.1155439480322193,#d3dbe7
7094,25482,0.5665553308830551,#88abfd
7094,25478,1.1169396465507557,#d3dbe7
7094,26871,1.3176664423565012,#e8d6cc
25482,7096,1.4450122878879583,#f2cbb7
25482,7094,-2.0,#3b4cc0
25482,35387,1.2933846556494368,#e6d7cf
7099,7103,1.0534626049254554,#cbd8ee
7099,7104,0.9769457505592422,#c1d4f4
25469,25467,1.0964233305952706,#d1dae9
25469,7095,1.2240925884942677,#dfdbd9
25469,25470,1.0957619594775003,#d1dae9
7096,25477,1.3088417612613161,#e8d6cc
7096,25482,1.2037398086338582,#dcdddd
7096,25483,0.29885307640970665,#6180e9
25483,7096,0.06220580881971259,#4257c9
25545,7126,1.1067347000978456,#d2dbe8
25545,25559,1.0908573959815338,#cfdaea
25545,7097,1.7183688059833786,#f7a889
7098,34098,0.9663764230889229,#c0d4f5
7098,25486,1.1238516409670858,#d4dbe6
7098,7101,1.244722322769998,#e1dad6
34098,29190,-2.0,#3b4cc0
34098,7098,0.741387992479269,#a1c0ff
34098,34099,1.1662524519541602,#d8dce2
7101,29968,-2.0,#3b4cc0
7101,25487,1.1985471250645066,#dcdddd
7101,7098,1.1741761469922367,#d9dce1
7103,34805,0.14238946611883607,#4c66d6
7103,34806,0.06781451116184012,#4358cb
7104,7108,1.419030029085262,#f0cdbb
7104,7099,0.9618480590183242,#c0d4f5
7104,29968,1.0245677571960379,#c7d7f0
7104,25488,0.9360107957152095,#bcd2f7
7105,29971,1.5791202197015857,#f7bca1
7105,7109,0.9239172231131054,#bbd1f8
29974,7100,1.67487950375263,#f7af91
29968,7101,-0.10957898119908571,#3b4cc0
29968,7104,1.0396123818967242,#cad8ef
29968,25491,1.4390799398688707,#f1ccb8
29971,7102,1.062092892630169,#ccd9ed
29971,7105,1.4508800708072709,#f2cab5
29971,7110,1.5768594297075027,#f7bca1
34805,6225,0.7002709373564369,#9bbcff
34806,29960,0.27137687189407456,#5d7ce6
34806,34805,0.15289959639374748,#4e68d8
7108,7104,1.4296876960953957,#f1cdba
7108,25491,1.432103043698327,#f1ccb8
7108,25490,1.7204652698081782,#f7a889
7109,7116,0.7616271845615827,#a3c2fe
7109,7107,1.675668379784169,#f7ad90
7106,25492,1.211467624439142,#dddcdc
7106,25494,1.0086427475652853,#c6d6f1
7106,25481,1.1328358043383722,#d5dbe5
7106,7112,1.0455185628844927,#cbd8ee
25492,25493,1.0464951643347082,#cbd8ee
25492,7106,1.0072782473342443,#c6d6f1
25492,30098,0.8681152053272172,#b3cdfb
7112,7111,1.1925953275692116,#dbdcde
7112,7114,1.2967309874712476,#e6d7cf
7112,7120,1.2126935424210263,#dddcdc
7112,7106,1.0871422793838077,#cfdaea
7107,7109,1.6568932011210156,#f7b093
25491,29968,1.1690275060089323,#d9dce1
25491,7115,1.5390509943399298,#f5c0a7
25491,16371,1.3241383526550166,#e9d5cb
25491,7108,1.494919503238822,#f4c6af
7116,7124,1.2067989003815474,#dddcdc
7116,7144,1.3300077008727593,#ead5c9
7110,7139,1.864932118815084,#f18f71
7110,29971,1.6060695071289932,#f7b89c
7110,7124,1.2245071647270773,#dfdbd9
7139,29972,1.1581814983514742,#d8dce2
7139,7166,1.5370883624025355,#f5c0a7
7139,7110,1.7946065378158842,#f59c7d
7139,7141,1.1409791634769708,#d6dce4
7124,7116,-2.0,#3b4cc0
7124,7110,1.2201604095245957,#dedcdb
7124,7141,1.7995886468507334,#f49a7b
7114,7112,1.6744661480030771,#f7af91
16371,7113,1.1984371353255616,#dcdddd
16371,29967,0.48301642014413215,#7b9ff9
16371,25491,1.1662524519541602,#d8dce2
25493,7113,1.175453826250483,#d9dce1
25493,25492,0.7467898321526123,#a2c1ff
25493,30097,0.7978904830583489,#a9c6fd
7123,7119,1.606359864851589,#f7b89c
7123,7127,1.4352868122401277,#f1ccb8
7123,7115,1.4164407857979007,#f0cdbb
7123,7133,1.3520087655657749,#ebd3c6
7117,7127,1.4047653184023146,#efcebd
7117,25515,-2.0,#3b4cc0
7117,7115,1.0850764114720945,#cfdaea
7144,28830,0.7869642594357329,#a7c5fe
7144,7141,1.1636681537826687,#d8dce2
7127,7123,1.4150735582120586,#f0cdbb
7127,7130,0.6984485380153289,#9bbcff
7127,7117,1.3421067153794564,#ead4c8
25515,7121,1.2885845449672853,#e5d8d1
25515,7118,0.9850670331505009,#c3d5f4
25515,7117,0.27760921430409113,#5e7de7
7118,7121,1.1994260415939901,#dcdddd
7118,7122,1.3659557226656793,#edd2c3
7118,25515,1.238598034264364,#e0dbd8
7121,7131,1.3662548106863863,#edd2c3
7121,25515,1.1621161410623684,#d8dce2
7121,7130,1.2306532471792215,#dfdbd9
7121,7118,0.9852467908028617,#c3d5f4
7122,7128,1.2730939116720035,#e4d9d2
7122,7118,1.3426397737944364,#ead4c8
7122,33638,0.9427023688886677,#bed2f6
7131,7121,1.3347351471318334,#ead5c9
7131,7135,1.288361027472952,#e5d8d1
7131,7128,0.7312663490754916,#9fbfff
7130,7121,1.3539546793717099,#ebd3c6
7130,7127,0.6519560695330743,#94b6ff
7130,7135,1.366852369512264,#edd2c3
7130,7134,1.3007258830748205,#e7d7ce
7128,7131,0.8154449162443501,#abc8fd
7128,7122,1.2996815916623548,#e7d7ce
7128,29969,1.318167720128966,#e9d5cb
33638,29186,1.0492567972322273,#cbd8ee
33638,29969,1.0871067440990927,#cfdaea
33638,7122,1.2555860490185575,#e2dad5
7141,7144,1.2588766293721314,#e2dad5
7141,7139,0.9495851513266519,#bed2f6
7141,7160,1.3916759532372962,#eed0c0
7141,7124,1.7552801509643259,#f6a283
35824,7125,0.8442907432543432,#afcafc
35824,35825,0.519565500880509,#81a4fb
35824,7132,-2.0,#3b4cc0
7126,25545,0.7302976620971496,#9fbfff
7126,25558,-2.0,#3b4cc0
7126,25540,1.3767958738797157,#edd1c2
25558,7126,0.1903316981702915,#536edd
25558,25559,0.9154526016884788,#bad0f8
25558,7138,1.2811470420244278,#e5d8d1
25540,26886,1.187689893525184,#dbdcde
25540,7126,1.3548572394741183,#ebd3c6
25540,7171,1.4078156423841979,#efcebd
7129,7132,1.4354461863637156,#f1ccb8
7129,28845,0.6797911709803544,#98b9ff
7132,7129,1.442981191526734,#f2cbb7
7132,7140,1.368324081979958,#edd2c3
7132,35824,1.0132586652835165,#c6d6f1
7132,7142,1.1762070554786852,#d9dce1
28845,28848,0.2538224387080733,#5a78e4
28845,28846,1.1171055027612509,#d3dbe7
7135,7143,1.3102045888980056,#e8d6cc
7135,7131,1.2880926545418698,#e5d8d1
7135,7130,1.4046798054790652,#efcebd
7135,7148,1.126326260094941,#d4dbe6
7134,7143,1.3047489594870958,#e7d7ce
7134,7133,0.7807492311035522,#a6c4fe
7134,7130,1.2174576225385807,#dedcdb
25512,25513,1.093596768608228,#d1dae9
25512,7133,1.1401936785786313,#d6dce4
7136,29972,1.5108264061875147,#f5c4ac
29972,7136,0.6960067152185455,#9abbff
29972,7139,1.6705056096823139,#f7af91
29972,29973,1.4590153323018296,#f2c9b4
7137,7129,0.8732043092770407,#b3cdfb
7137,7142,1.5357497002858571,#f5c0a7
7138,25550,1.2229244665930836,#dedcdb
7138,25569,0.0824263008607719,#445acc
7138,25558,1.1821292140529984,#dadce0
25550,25548,0.9125939977521057,#b9d0f9
25550,7138,1.2764618041732443,#e4d9d2
25550,25551,1.233706654286382,#e0dbd8
25569,35838,1.0824622211686292,#cedaeb
25569,7138,0.5070458724273257,#7ea1fa
25569,25568,1.137702167146962,#d5dbe5
7166,25583,0.954145988829548,#bfd3f6
7166,7160,1.0445005623706412,#cad8ef
7166,7175,1.2012878541017586,#dcdddd
7166,7139,1.6037612606082874,#f7b89c
7154,25496,1.409730292558446,#efcebd
7154,7158,1.355336561512381,#ebd3c6
7154,7161,1.1672877899009315,#d9dce1
7154,7142,1.2770358881721104,#e4d9d2
7150,25513,1.1984921336770442,#dcdddd
7150,33597,0.7129862335943826,#9dbdff
7150,7143,1.270492503638618,#e3d9d3
7150,33689,1.0586537415723702,#ccd9ed
28830,28833,0.1376705372367551,#4b64d5
28830,28831,1.0085575917842469,#c6d6f1
7147,25556,-2.0,#3b4cc0
7147,25551,-2.0,#3b4cc0
7147,35838,1.0603578246486156,#ccd9ed
25556,25547,1.2233141897641349,#dedcdb
25556,7147,-2.0,#3b4cc0
25556,25555,1.2538950571317695,#e2dad5
25551,25549,0.9125939977521057,#b9d0f9
25551,25550,1.2182991258851728,#dedcdb
25551,7147,1.0824622211686292,#cedaeb
35838,25569,0.9419584165308137,#bed2f6
35838,7147,0.9016762313263756,#b7cff9
35838,35839,0.9237619608287003,#bbd1f8
7149,7148,0.5025636691073633,#7ea1fa
7149,7151,1.1415438342206532,#d6dce4
7149,7156,1.2857147965829097,#e5d8d1
25513,7150,1.0970836960665213,#d1dae9
25513,25514,1.3137196194950929,#e8d6cc
25513,25512,0.871339381099861,#b3cdfb
33689,7153,0.4024333462193119,#6f92f3
33689,33597,0.9365640051352659,#bcd2f7
33689,7150,1.0601309995310448,#ccd9ed
7159,7179,1.6595739514345529,#f7b093
7159,7151,1.3446083845805672,#ead4c8
7159,7162,1.2362096537170593,#e0dbd8
7159,7156,1.1572753964540354,#d7dce3
7153,7152,0.9422065422770952,#bed2f6
7153,33689,0.20330491613848292,#5470de
7153,7164,1.4336578466929881,#f1ccb8
7162,7164,1.0399690268674608,#cad8ef
7162,7159,1.1343046349545447,#d5dbe5
7162,7183,1.7406705346310303,#f6a586
7162,7152,1.2833464653560465,#e5d8d1
7164,7153,1.4497714297976108,#f2cab5
7164,7169,1.1472433595433684,#d6dce4
7164,7162,1.1472433595433684,#d6dce4
7164,7187,1.7607917782699443,#f5a081
25496,7154,1.5603968736739027,#f6bea4
25496,7137,0.8866035142867124,#b6cefa
25511,30006,-2.0,#3b4cc0
25511,7155,0.9589459324939363,#bfd3f6
25511,7170,1.4761502456792672,#f3c8b2
7179,7183,0.9739586861067037,#c1d4f4
7179,7174,1.238798562713917,#e0dbd8
7179,7159,1.6585837154070626,#f7b093
7183,7187,1.0355097850895585,#cad8ef
7183,7179,1.1343046349545447,#d5dbe5
7183,7162,1.7803677248255965,#f59d7e
7187,7189,0.975569657893662,#c1d4f4
7187,7183,0.9890491564382202,#c4d5f3
7187,7164,1.6818650874084622,#f7ad90
7165,25541,0.9501213475113733,#bed2f6
7165,25543,1.4203683798575242,#f0cdbb
7165,25542,0.8491121661845774,#b1cbfc
25541,7165,0.9505595616118001,#bed2f6
25541,25546,1.0964581117174534,#d1dae9
25541,25552,0.7096938697277919,#9dbdff
25543,25544,1.1183970119515754,#d3dbe7
25543,26887,1.129303107716051,#d4dbe6
25543,7165,1.2504444001899657,#e1dad6
25542,25544,1.1593566116222265,#d8dce2
25542,7172,1.4106760267549543,#efcebd
25542,7165,0.8634418286137087,#b2ccfb
25583,7166,1.1993711613914906,#dcdddd
25583,35278,1.5432980404916687,#f5c0a7
25583,25582,1.3749132366588872,#edd1c2
7175,25582,1.1505108329079674,#d7dce3
7175,7178,1.0920887392558067,#d1dae9
7175,7192,1.659136240870397,#f7b093
7175,7166,1.416840137073767,#f0cdbb
7167,7170,1.3761935868842847,#edd1c2
7167,7173,1.3846401008262919,#eed0c0
7170,7177,1.2991366937440143,#e7d7ce
7170,7167,1.3727095303859254,#edd2c3
7170,7181,1.3846401008262919,#eed0c0
7170,25511,1.4957662843926758,#f4c6af
7173,7186,1.4347445023274124,#f1ccb8
7173,7181,1.3718249073288924,#edd2c3
7173,7167,1.3061890504004259,#e7d7ce
7189,7194,0.985381560231997,#c3d5f4
7189,7187,1.228836487527934,#dfdbd9
7189,7169,1.6624083672948649,#f7b093
7181,7188,1.3035416269488895,#e7d7ce
7181,7173,1.3727095303859254,#edd2c3
7181,7170,1.2482676035346476,#e1dad6
7181,7190,1.2134380626237713,#dddcdc
7171,25533,1.3426989621395915,#ead4c8
7171,25540,1.6388385487955284,#f7b396
7171,7176,1.1661932151700674,#d8dce2
7176,26886,1.6820999290707188,#f7ad90
7176,7171,1.3129808617233796,#e8d6cc
7176,7172,1.5172750933698036,#f5c2aa
7172,25544,1.2768752211315484,#e4d9d2
7172,25542,1.2768752211315484,#e4d9d2
7172,7176,1.6047335137224517,#f7b89c
25544,7172,1.488240395314034,#f4c6af
25544,25543,0.9199667014833871,#bad0f8
25544,25542,1.3665723661831197,#edd2c3
7186,7173,1.1776519116982542,#dadce0
7186,7194,1.6471187917862327,#f7b396
7186,7190,1.4369255712280005,#f1ccb8
25582,25581,1.02094105986232,#c7d7f0
25582,7175,1.0044933375472742,#c5d6f2
25582,25583,1.4227375339463944,#f1cdba
7178,7175,1.183155915434013,#dadce0
7178,7195,1.2830749747354715,#e5d8d1
7178,7180,1.1833837420526951,#dadce0
7192,26888,1.3587151138021318,#ecd3c5
7192,7195,1.075875295259833,#cedaeb
7192,7201,1.5960800324860962,#f7b99e
7192,7175,1.5724068675580558,#f7bca1
26886,25548,1.3465290041018645,#ebd3c6
26886,26887,1.2831202349597741,#e5d8d1
26886,25540,1.1489418149029114,#d7dce3
26886,7176,1.4908430327707254,#f4c6af
33394,7177,1.2431373046533367,#e1dad6
33394,27342,-2.0,#3b4cc0
7188,7181,1.275817927877539,#e4d9d2
7188,7196,1.2895666575924185,#e5d8d1
7188,7177,1.2249213455840313,#dfdbd9
7195,7192,1.0117395613883184,#c6d6f1
7195,7197,1.077585906367243,#cedaeb
7195,7203,1.5660012108277142,#f6bda2
7195,7178,1.6375797812433481,#f7b497
7197,28834,0.26857797188284327,#5d7ce6
7197,7195,1.1712582746757756,#d9dce1
7190,7196,1.3433495020993096,#ead4c8
7190,7186,1.4402634548044864,#f2cbb7
7190,7181,1.1776519116982542,#dadce0
7190,7198,1.6038802083662904,#f7b89c
7193,7185,1.4048850082148134,#efcebd
7193,25509,0.953373050726696,#bfd3f6
7193,7182,1.4601458174917503,#f2c9b4
7184,7185,-2.0,#3b4cc0
7184,25505,1.0025548081484825,#c5d6f2
7184,29191,1.3991196860279334,#efcfbf
7185,7193,1.221205517674004,#dedcdb
7185,7191,1.2966871237724018,#e6d7cf
7185,7184,0.4674601095072638,#799cf8
7191,31817,0.811976944336954,#abc8fd
7191,7185,1.543173718365064,#f5c0a7
7191,7199,1.126196367920531,#d4dbe6
7194,7198,1.143576832158996,#d6dce4
7194,7189,1.207688213335581,#dddcdc
7194,7186,1.5354460332310167,#f5c0a7
7194,7200,1.3569241276147723,#ecd3c5
31817,7191,0.9285494670016639,#bbd1f8
31817,31816,0.8353100008690626,#aec9fc
31817,7200,0.8119099804200989,#abc8fd
7199,25504,1.1629226860554271,#d8dce2
7199,7191,1.4048850082148134,#efcebd
7199,7204,1.5352308071945056,#f5c0a7
26888,25580,0.9015672900284499,#b7cff9
26888,7192,1.2634230108673854,#e3d9d3
26888,29460,1.4011936846300252,#efcfbf
7201,7203,1.1076169299917842,#d2dbe8
7201,29460,1.4541585899443439,#f2cab5
7201,7192,1.5897932718367946,#f7ba9f
25509,25504,0.5399538416563966,#84a7fc
25509,7193,1.1659561872029867,#d8dce2
25509,25510,1.230576636268741,#dfdbd9
7200,7194,1.2014244375799117,#dcdddd
7200,7202,1.3608394566836222,#ecd3c5
7200,31817,0.9940530635876752,#c4d5f3
7203,7201,1.2145259552811047,#dedcdb
7203,7206,1.2438314619819215,#e1dad6
7203,7195,1.5897932718367946,#f7ba9f
25504,7199,1.1229363730163042,#d4dbe6
25504,25509,-2.0,#3b4cc0
25504,25503,1.173186268412274,#d9dce1
7204,7202,0.8864343196289383,#b6cefa
7204,7199,1.6409879839759003,#f7b396
7202,29853,0.7776442776964849,#a6c4fe
7202,3632,0.8626083639649418,#b2ccfb
7202,7200,1.3294589000597221,#ead5c9
29460,7201,1.1246020278933384,#d4dbe6
29460,25577,0.9015672900284499,#b7cff9
29460,26888,1.3793780452193383,#edd1c2
7206,25574,0.5552154051260731,#85a8fc
7206,7203,1.5443037402430673,#f6bfa6
7205,29845,0.7994094796151268,#a9c6fd
7205,30002,1.414572275617945,#f0cdbb
29845,25508,0.4959603948817052,#7da0f9
29845,6237,1.052886235256382,#cbd8ee
30002,33405,1.1001292033598082,#d1dae9
30002,7205,1.3992409416924558,#efcfbf
30002,30003,1.4421974643102138,#f2cbb7
25574,34641,0.7351995484223133,#a1c0ff
25574,34110,1.0955877469187427,#d1dae9
7208,7211,1.2993111354722835,#e7d7ce
7208,7209,1.3552982352111687,#ebd3c6
7208,7207,1.4050730255859905,#efcebd
7209,33405,0.3153404766272882,#6384eb
7209,7208,1.4460553860319474,#f2cbb7
7209,33404,1.3900868754237663,#eed0c0
33405,7209,-2.0,#3b4cc0
33405,30002,0.8795546009389743,#b5cdfa
33405,7210,1.563041822455485,#f6bda2
33404,7213,0.1766699326681496,#506bda
33404,7211,1.5089738861152915,#f5c4ac
33404,7209,1.4443883462794482,#f2cbb7
7210,7215,1.379178565528129,#edd1c2
7210,28047,1.2101847054724069,#dddcdc
7210,33405,1.4262672071396063,#f1cdba
7215,7219,-2.0,#3b4cc0
7215,7210,1.4507416453519129,#f2cab5
7215,7213,1.4262672071396063,#f1cdba
7212,33406,0.5224442335063199,#81a4fb
7212,29151,0.7744439689249651,#a6c4fe
33406,31443,1.041392685158225,#cad8ef
33406,7214,0.627775375229303,#90b2fe
29151,29840,0.8262044234992527,#adc9fd
7213,7216,1.0437551269686796,#cad8ef
7213,33404,0.1766699326681496,#506bda
7213,7215,1.5137235380850076,#f5c4ac
7216,7213,1.5853930419770905,#f7ba9f
7214,7222,1.7200517505033384,#f7a889
7214,25605,1.0815633209803854,#cedaeb
7222,7225,1.0168662708289748,#c7d7f0
7222,7214,1.5326652184808909,#f5c1a9
25605,7218,0.8818409683249274,#b5cdfa
25605,25604,0.5418287667813124,#84a7fc
7219,7215,0.9104643159956136,#b9d0f9
7221,7217,1.6836862959179952,#f7ad90
7218,25608,0.9193396367874133,#bad0f8
7218,26891,1.0711452904510828,#cdd9ec
7218,7225,1.6167170131896345,#f7b79b
25608,7218,0.9193396367874133,#bad0f8
25608,25604,1.0416689664756102,#cad8ef
26891,26890,-2.0,#3b4cc0
26891,26893,0.9984773030365064,#c5d6f2
26891,7228,1.6018427897820982,#f7b89c
7225,7228,0.9788193867328422,#c1d4f4
7225,7222,1.0295055254265768,#c9d7f0
7225,7229,1.6004828134659588,#f7b89c
7225,7218,1.6792279661098986,#f7ad90
7220,31442,0.49996186559619027,#7ea1fa
7220,6238,0.6602012013806818,#96b7ff
31442,7223,0.49954962590514895,#7ea1fa
31442,7220,0.49954962590514895,#7ea1fa
31442,31270,1.1562158826767626,#d7dce3
7223,31442,0.3613500243522663,#6a8bef
7223,31272,1.1318431308046946,#d5dbe5
7223,31441,0.8598585204809929,#b2ccfb
31272,26890,1.5298408406753368,#f5c1a9
31272,7223,1.130591051963374,#d5dbe5
31272,31270,0.7280289544205184,#9fbfff
7224,7226,-2.0,#3b4cc0
7224,31441,1.0329811930973678,#c9d7f0
7224,7231,1.4534406592935591,#f2cab5
7226,7227,0.8539414458804899,#b1cbfc
7226,7224,0.2692793897718986,#5d7ce6
7226,26892,1.7258953051279227,#f7a688
7231,7233,1.1013689632492514,#d2dbe8
7231,7227,1.2675940797612917,#e3d9d3
7231,7224,1.3643445860821855,#ecd3c5
7228,7232,1.0253058652647702,#c7d7f0
7228,7225,1.1873514822234608,#dbdcde
7228,7235,1.632467415481234,#f7b497
7228,26891,1.6977871138839422,#f7aa8c
7229,7235,1.0617916391840112,#ccd9ed
7229,7225,1.6038477712994235,#f7b89c
7227,7230,1.0266966559781598,#c9d7f0
7227,7226,0.5888317255942073,#8badfd
7227,7231,1.5204966334325443,#f5c2aa
26892,26893,0.20466251174821887,#5470de
26892,26890,1.007961033336183,#c6d6f1
26892,7226,1.6756225541115153,#f7ad90
7230,7234,0.7044936970092988,#9bbcff
7230,7227,1.0834667854738873,#cfdaea
7230,7233,1.122969094393747,#d4dbe6
7230,26894,1.424440587526477,#f1cdba
7232,7239,1.2256968716506544,#dfdbd9
7232,7228,1.1136425827717398,#d3dbe7
7232,7240,1.3422252293607904,#ead4c8
7232,26893,1.5041581122551952,#f4c5ad
7235,25618,0.9723879991074729,#c1d4f4
7235,7229,1.1673468775856355,#d9dce1
7235,7228,1.6038477712994235,#f7b89c
7234,7238,0.5990092398233435,#8caffe
7234,7230,0.8616538702139109,#b2ccfb
7234,7237,1.4733117571189818,#f3c8b2
7233,7237,1.005952286887383,#c5d6f2
7233,7231,1.2466708856907027,#e1dad6
7233,7230,1.467504513625896,#f2c9b4
26894,26895,0.9181352261663592,#bad0f8
26894,26892,1.1917303933628562,#dbdcde
26894,7230,1.4445912256429572,#f2cbb7
7239,7232,1.1896587210492073,#dbdcde
7239,7242,1.2677113267266924,#e3d9d3
7239,26895,1.5041581122551952,#f4c5ad
7240,7244,1.259187582942805,#e2dad5
7240,7242,0.9959859979137994,#c4d5f3
7240,25618,1.328542688112792,#ead5c9
7240,7232,1.2256968716506544,#dfdbd9
26893,26892,0.9159272116971158,#bad0f8
26893,26895,1.158603699811477,#d8dce2
26893,7232,1.5811073182759272,#f7bca1
7237,7233,0.8616538702139109,#b2ccfb
7237,7234,1.0394537789617364,#cad8ef
7237,35814,0.9182925127553555,#bad0f8
7238,31818,0.9159272116971158,#bad0f8
7238,7234,1.1320033929866318,#d5dbe5
7238,35814,1.428831051386568,#f1cdba
25618,7235,0.3847117429382824,#6c8ff1
25618,25617,1.266866441221181,#e3d9d3
25618,7240,1.4351752155442759,#f1ccb8
7236,31724,1.0047081965443363,#c5d6f2
31724,7236,1.228220648868423,#dfdbd9
31724,25625,-2.0,#3b4cc0
31724,31723,1.2342388003470668,#e0dbd8
35814,7238,1.345608950540594,#ead4c8
35814,7243,1.2112273656299823,#dddcdc
35814,7237,1.0162810245428304,#c6d6f1
31818,25655,0.8723311212302506,#b3cdfb
31818,7238,0.9225178602446115,#bbd1f8
31818,33407,0.36623612371829306,#6a8bef
7242,25610,0.9279859470994286,#bbd1f8
7242,7239,1.2256968716506544,#dfdbd9
